video_id,url,title,channel,description,published_at,position,duration_sec,has_captions,caption_langs,chapters,num_chapters,topic_tag,local_audio_path,local_transcript_path,embedding_status
ppsCxnNm-JI,https://www.youtube.com/watch?v=ppsCxnNm-JI,Data Types in Python | Python for Beginners,Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this series, we will be walking through everything you need to know to get started in Python! In this video, we learn about Data Types in Python.

Code in GitHub: https://github.com/AlexTheAnalyst/PythonYouTubeSeries/blob/main/Python%20Basics%20101%20-%20Data%20Types.ipynb

Favorite Python Courses:
📖Python for Everybody Specialization - https://imp.i384100.net/jWdkA0
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
0:20 Numeric
1:57 Boolean 
2:44 Strings
7:25 Lists
11:16 Tuples
12:45 Sets
16:40 Dictionaries
21:38 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:34Z,43,1318,False,,"[{'title': 'Intro', 'start': 0, 'end': 20}, {'title': 'Numeric', 'start': 20, 'end': 117}, {'title': 'Boolean', 'start': 117, 'end': 164}, {'title': 'Strings', 'start': 164, 'end': 445}, {'title': 'Lists', 'start': 445, 'end': 676}, {'title': 'Tuples', 'start': 676, 'end': 765}, {'title': 'Sets', 'start': 765, 'end': 1000}, {'title': 'Dictionaries', 'start': 1000, 'end': 1298}, {'title': 'Outro', 'start': 1298, 'end': None}]",9,Python,data\videos\ppsCxnNm-JI.webm,data\transcripts\ppsCxnNm-JI.txt,ready
lPVke-p4S7s,https://www.youtube.com/watch?v=lPVke-p4S7s,"Comparison, Logical, and Membership Operators in Python | Python for Beginners",Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this series we will be walking through everything you need to know to get started in Python! In this video we learn about Operators in Python.

Code in GitHub: https://github.com/AlexTheAnalyst/PythonYouTubeSeries/blob/main/Python%20Basics%20101%20-%20Comparison%20-%20Logical%20-%20Membership%20Operators.ipynb

Favorite Python Courses:
📖Python for Everybody Specialization - https://imp.i384100.net/jWdkA0
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Comparison Operators
2:54 Logical Operators
5:05 Membership Operators
6:50 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:34Z,44,435,False,,"[{'title': 'Comparison Operators', 'start': 0, 'end': 174}, {'title': 'Logical Operators', 'start': 174, 'end': 305}, {'title': 'Membership Operators', 'start': 305, 'end': 410}, {'title': 'Outro', 'start': 410, 'end': None}]",4,Python,data\videos\lPVke-p4S7s.webm,data\transcripts\lPVke-p4S7s.txt,ready
-BOBedcjySI,https://www.youtube.com/watch?v=-BOBedcjySI,If Else Statements in Python | Python for Beginners,Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this series we will be walking through everything you need to know to get started in Python! In this video we learn about If-Else Statements in Python.

Code in GitHub: https://github.com/AlexTheAnalyst/PythonYouTubeSeries/blob/main/Python%20Basics%20101%20-%20If%20-%20Elif%20-%20Else%20Statements.ipynb

Favorite Python Courses:
📖Python for Everybody Specialization - https://imp.i384100.net/jWdkA0
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
0:48 Syntax of If Statement
1:46 If/Else Statement
2:46 If/Elif/Else Statement
4:30 If/Else Statement on One Line
5:10 Nested If/Else Statement
6:13 Outro


*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:34Z,45,400,False,,"[{'title': 'Intro', 'start': 0, 'end': 48}, {'title': 'Syntax of If Statement', 'start': 48, 'end': 106}, {'title': 'If/Else Statement', 'start': 106, 'end': 166}, {'title': 'If/Elif/Else Statement', 'start': 166, 'end': 270}, {'title': 'If/Else Statement on One Line', 'start': 270, 'end': 310}, {'title': 'Nested If/Else Statement', 'start': 310, 'end': 373}, {'title': 'Outro', 'start': 373, 'end': None}]",7,Python,data\videos\-BOBedcjySI.webm,data\transcripts\-BOBedcjySI.txt,ready
zmIdC0_0BgY,https://www.youtube.com/watch?v=zmIdC0_0BgY,For Loops in Python | Python for Beginners,Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this series we will be walking through everything you need to know to get started in Python! In this video we learn about For Loops in Python.

Code in GitHub: https://github.com/AlexTheAnalyst/PythonYouTubeSeries/blob/main/Python%20Basics%20101%20-%20For%20Loops%20%2B%20Nested%20For%20Loops.ipynb

Favorite Python Courses:
📖Python for Everybody Specialization - https://imp.i384100.net/jWdkA0
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
1:09 Syntax of For Loop
3:03 Variable Name in For Loop
3:28 Looping through a Dictionary
6:21 Nested For Loops
8:45 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:34Z,46,557,False,,"[{'title': 'Intro', 'start': 0, 'end': 69}, {'title': 'Syntax of For Loop', 'start': 69, 'end': 183}, {'title': 'Variable Name in For Loop', 'start': 183, 'end': 208}, {'title': 'Looping through a Dictionary', 'start': 208, 'end': 381}, {'title': 'Nested For Loops', 'start': 381, 'end': 525}, {'title': 'Outro', 'start': 525, 'end': None}]",6,Python,data\videos\zmIdC0_0BgY.webm,data\transcripts\zmIdC0_0BgY.txt,ready
ECduJk00mUU,https://www.youtube.com/watch?v=ECduJk00mUU,While Loops in Python | Python for Beginners,Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this series we will be walking through everything you need to know to get started in Python! In this video we learn about While Loops in Python.

Code in GitHub: https://github.com/AlexTheAnalyst/PythonYouTubeSeries/blob/main/Python%20Basics%20101%20-%20While%20Loops.ipynb

Favorite Python Courses:
📖Python for Everybody Specialization - https://imp.i384100.net/jWdkA0
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
0:35 Syntax of While Loop
1:57 Break Statement in While Loop
2:44 Else Statement in While Loop
3:50 Continue Statement in While Loop
5:18 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:34Z,47,340,False,,"[{'title': 'Intro', 'start': 0, 'end': 35}, {'title': 'Syntax of While Loop', 'start': 35, 'end': 117}, {'title': 'Break Statement in While Loop', 'start': 117, 'end': 164}, {'title': 'Else Statement in While Loop', 'start': 164, 'end': 230}, {'title': 'Continue Statement in While Loop', 'start': 230, 'end': 318}, {'title': 'Outro', 'start': 318, 'end': None}]",6,Python,data\videos\ECduJk00mUU.webm,data\transcripts\ECduJk00mUU.txt,ready
zvzjaqMBEso,https://www.youtube.com/watch?v=zvzjaqMBEso,Functions in Python | Python for Beginners,Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this series we will be walking through everything you need to know to get started in Python! In this video we learn about Functions in Python.

Code in GitHub: https://github.com/AlexTheAnalyst/PythonYouTubeSeries/blob/main/Python%20Basics%20101%20-%20Functions.ipynb

Favorite Python Courses:
📖Python for Everybody Specialization - https://imp.i384100.net/jWdkA0
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
0:36 Syntax of Function
1:40 Arguments in Functions
3:13 Multiple Arguments
4:29 Arbitrary Arguments
7:43 Keyword Arguments
9:03 Arbitrary Keyword Arguments
12:10 Outro

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:34Z,48,764,False,,"[{'title': 'Intro', 'start': 0, 'end': 36}, {'title': 'Syntax of Function', 'start': 36, 'end': 100}, {'title': 'Arguments in Functions', 'start': 100, 'end': 193}, {'title': 'Multiple Arguments', 'start': 193, 'end': 269}, {'title': 'Arbitrary Arguments', 'start': 269, 'end': 463}, {'title': 'Keyword Arguments', 'start': 463, 'end': 543}, {'title': 'Arbitrary Keyword Arguments', 'start': 543, 'end': 730}, {'title': 'Outro', 'start': 730, 'end': None}]",8,Python,data\videos\zvzjaqMBEso.webm,data\transcripts\zvzjaqMBEso.txt,ready
B63bN2cLVLM,https://www.youtube.com/watch?v=B63bN2cLVLM,Converting Data Types in Python | Python for Beginners,Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this series we will be walking through everything you need to know to get started in Python! In this video we learn about Converting Data Types in Python.

Code in GitHub: https://github.com/AlexTheAnalyst/PythonYouTubeSeries/blob/main/Python%20Basics%20101%20-%20Converting%20Data%20Types.ipynb

Favorite Python Courses:
📖Python for Everybody Specialization - https://imp.i384100.net/jWdkA0
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

SUPPORT MY CHANNEL - PATREON/MERCH

🙌Patreon Page - https://www.patreon.com/AlexTheAnalyst

💻Alex The Analyst Shop - https://teespring.com/stores/alex-the-analyst-shop

____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

0:00 Intro
1:13 Converting String to Integer
2:20 Converting Lists, Sets, and Tuples
3:48 Converting Dictionaries 
5:42 Converting Strings to Lists
6:15 Outro


*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:34Z,49,396,False,,"[{'title': 'Intro', 'start': 0, 'end': 73}, {'title': 'Converting String to Integer', 'start': 73, 'end': 140}, {'title': 'Converting Lists, Sets, and Tuples', 'start': 140, 'end': 228}, {'title': 'Converting Dictionaries', 'start': 228, 'end': 342}, {'title': 'Converting Strings to Lists', 'start': 342, 'end': 375}, {'title': 'Outro', 'start': 375, 'end': None}]",6,Python,data\videos\B63bN2cLVLM.webm,data\transcripts\B63bN2cLVLM.txt,ready
ey1VNjU0YbM,https://www.youtube.com/watch?v=ey1VNjU0YbM,Building a BMI Calculator with Python | Python Projects for Beginners,Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this tutorial we will walk through how to create a BMI Calculator in Python!

Project Code in Github:
https://github.com/AlexTheAnalyst/PythonYouTubeSeries/blob/main/Python%20Project%20for%20Beginners%20-%20BMI%20Calculator.ipynb

Favorite Python Courses:
📖Python for Everybody Specialization - https://imp.i384100.net/jWdkA0
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

BECOME A MEMBER - 

Want to support the channel? Consider becoming a member! I do Monthly Livestreams for Members and you get some awesome Emoji's to use in chat and comments!

https://www.youtube.com/channel/UC7cs8q-gJRlGwj4A8OmCmXg/join
____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-01-18T13:05:34Z,50,863,False,,,0,Non-Lesson,,,not-ready
gs0FNQR0njI,https://www.youtube.com/watch?v=gs0FNQR0njI,Building an Automated File Sorter in File Explorer using Python | Python Projects for Beginners,Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this tutorial we are going to walk through how to create a File Sorter using Python. This will allow us to automate the sorting of our files without having to drag and drop files into folders.

____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

BECOME A MEMBER - 

Want to support the channel? Consider becoming a member! I do Monthly Livestreams for Members and you get some awesome Emoji's to use in chat and comments!

https://www.youtube.com/channel/UC7cs8q-gJRlGwj4A8OmCmXg/join
____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-02-22T15:22:39Z,51,1011,False,,,0,Non-Lesson,,,not-ready
q-kbzWjyPak,https://www.youtube.com/watch?v=q-kbzWjyPak,Inspecting Web Pages with HTML | Web Scraping in Python,Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this Web Scraping tutorial we are going to learn the basics of HTML and how to inspect Web Pages!

GitHub Code: https://bit.ly/43Y0Q5B
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Science - https://bit.ly/3Z4A5K6
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

BECOME A MEMBER - 

Want to support the channel? Consider becoming a member! I do Monthly Livestreams and you get some awesome Emoji's to use in chat and comments!

https://www.youtube.com/channel/UC7cs8q-gJRlGwj4A8OmCmXg/join
____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-07-11T13:57:04Z,52,355,False,,,0,Python,data\videos\q-kbzWjyPak.webm,data\transcripts\q-kbzWjyPak.txt,ready
bargNl2WeN4,https://www.youtube.com/watch?v=bargNl2WeN4,BeautifulSoup + Requests | Web Scraping in Python,Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this Web Scraping tutorial we are going to be looking at BeautifulSoup and Requests!

Website Link: https://www.scrapethissite.com/pages/forms/

GitHub Code: https://bit.ly/41XuwhA
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Science - https://bit.ly/3Z4A5K6
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

BECOME A MEMBER - 

Want to support the channel? Consider becoming a member! I do Monthly Livestreams and you get some awesome Emoji's to use in chat and comments!

https://www.youtube.com/channel/UC7cs8q-gJRlGwj4A8OmCmXg/join
____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-07-11T13:57:04Z,53,418,False,,,0,Python,data\videos\bargNl2WeN4.webm,data\transcripts\bargNl2WeN4.txt,ready
xjA1HjvmoMY,https://www.youtube.com/watch?v=xjA1HjvmoMY,Find and Find_All | Web Scraping in Python,Alex The Analyst,"Take my Full Python Course Here: https://bit.ly/48O581R

In this Web Scraping tutorial we are going to be looking at Find and Find_All!

GitHub Code: https://bit.ly/3HbvoXS
____________________________________________ 

SUBSCRIBE!
Do you want to become a Data Analyst? That's what this channel is all about! My goal is to help you learn everything you need in order to start your career or even switch your career into Data Analytics. Be sure to subscribe to not miss out on any content!
____________________________________________ 

RESOURCES:

Coursera Courses:
📖Google Data Analyst Certification: https://coursera.pxf.io/5bBd62
📖Data Analysis with Python - https://coursera.pxf.io/BXY3Wy
📖IBM Data Analysis Specialization - https://coursera.pxf.io/AoYOdR
📖Tableau Data Visualization - https://coursera.pxf.io/MXYqaN

Udemy Courses:
📖Python for Data Science - https://bit.ly/3Z4A5K6
📖Statistics for Data Science - https://bit.ly/37jqDbq
📖SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
📖Tableau A-Z - http://bit.ly/385lYvN

*Please note I may earn a small commission for any purchase through these links - Thanks for supporting the channel!*
____________________________________________ 

BECOME A MEMBER - 

Want to support the channel? Consider becoming a member! I do Monthly Livestreams and you get some awesome Emoji's to use in chat and comments!

https://www.youtube.com/channel/UC7cs8q-gJRlGwj4A8OmCmXg/join
____________________________________________ 

Websites: 
💻Website: AlexTheAnalyst.com
💾GitHub: https://github.com/AlexTheAnalyst
📱Instagram: @Alex_The_Analyst
____________________________________________

*All opinions or statements in this video are my own and do not reflect the opinion of the company I work for or have ever worked for*",2023-07-11T13:57:04Z,54,730,False,,,0,Python,data\videos\xjA1HjvmoMY.webm,data\transcripts\xjA1HjvmoMY.txt,ready
